"point_name","point_value","acc_lat","acc_long","grid_fromlat","grid_fromlong","grid_tolat","grid_tolong"
"Total","2","-37.85674986919792","144.99050416141893","-37.85625","144.99015625","-37.856875","144.99132812500002"
"Total","6","-37.856767355716336","144.99246811660814","-37.85625","144.991328125","-37.856875","144.9925"
"Total","4","-37.856371435489585","144.99254433831342","-37.85625","144.9925","-37.856875","144.99367187500002"
"Total","2","-37.85666502800021","145.01904647773907","-37.85625","145.01828125","-37.856875","145.019453125"
"Total","3","-37.856645290493184","145.0205204798863","-37.85625","145.019453125","-37.856875","145.02062500000002"
"Total","1","-37.85628375486586","145.02565057470125","-37.85625","145.0253125","-37.856875","145.02648437500002"
"Total","2","-37.85642599843757","145.02674359812858","-37.85625","145.026484375","-37.856875","145.02765625"
"Total","10","-37.8567614249356","145.02931974554835","-37.85625","145.028828125","-37.856875","145.03"
"Total","6","-37.855909739706654","144.964780588501","-37.855624999999996","144.964375","-37.856249999999996","144.965546875"
"Total","1","-37.85572869720294","144.96728916375196","-37.855624999999996","144.96671875","-37.856249999999996","144.96789062500002"
"Total","1","-37.8561581231688","144.97881069971064","-37.855624999999996","144.9784375","-37.856249999999996","144.97960937500002"
"Total","2","-37.856064871476164","144.9826338166763","-37.855624999999996","144.981953125","-37.856249999999996","144.983125"
"Total","6","-37.85588696521842","144.98359489885365","-37.855624999999996","144.983125","-37.856249999999996","144.984296875"
"Total","1","-37.85570050656729","144.98512305493628","-37.855624999999996","144.984296875","-37.856249999999996","144.98546875000002"
"Total","3","-37.85612703739941","144.98732659726758","-37.855624999999996","144.986640625","-37.856249999999996","144.98781250000002"
"Total","5","-37.85587520103347","144.99274061318343","-37.855624999999996","144.9925","-37.856249999999996","144.99367187500002"
"Total","1","-37.85569684348327","145.00199674862762","-37.855624999999996","145.001875","-37.856249999999996","145.00304687500002"
"Total","1","-37.855860655372375","145.01132261519135","-37.855624999999996","145.01125","-37.856249999999996","145.012421875"
"Total","8","-37.855666183459476","145.02078044877734","-37.855624999999996","145.020625","-37.856249999999996","145.021796875"
"Total","3","-37.85586465408509","145.02243181386905","-37.855624999999996","145.021796875","-37.856249999999996","145.02296875000002"
"Total","2","-37.855963073434395","145.02318777879708","-37.855624999999996","145.02296875","-37.856249999999996","145.024140625"
"Total","1","-37.855456831132685","144.89026758170567","-37.855","144.889375","-37.855624999999996","144.890546875"
"Total","1","-37.85561806449368","144.96421332809595","-37.855","144.963203125","-37.855624999999996","144.96437500000002"
"Total","2","-37.855401404602034","144.9722925925974","-37.855","144.97140625","-37.855624999999996","144.972578125"
"Total","1","-37.85507705335587","144.97874135461285","-37.855","144.9784375","-37.855624999999996","144.97960937500002"
"Total","3","-37.85534280238891","144.98254863157945","-37.855","144.981953125","-37.855624999999996","144.983125"
"Total","14","-37.855457166233016","144.98336237521067","-37.855","144.983125","-37.855624999999996","144.984296875"
"Total","2","-37.85525855206393","144.98795192368564","-37.855","144.9878125","-37.855624999999996","144.988984375"
"Total","1","-37.85503387367924","144.99407499002245","-37.855","144.993671875","-37.855624999999996","144.99484375"
"Total","1","-37.8555283620865","144.99797590670408","-37.855","144.9971875","-37.855624999999996","144.998359375"
"Total","1","-37.85523106463685","145.0003651136187","-37.855","144.99953125","-37.855624999999996","145.000703125"
"Total","3","-37.855110949846974","145.00210479591175","-37.855","145.001875","-37.855624999999996","145.00304687500002"
"Total","1","-37.855438453355056","145.00942434526112","-37.855","145.00890625","-37.855624999999996","145.010078125"
"Total","1","-37.855064901599256","145.01621769252614","-37.855","145.0159375","-37.855624999999996","145.01710937500002"
"Total","2","-37.855283639889635","145.01787214742055","-37.855","145.017109375","-37.855624999999996","145.01828125"
"Total","4","-37.85544359616089","145.01908195811203","-37.855","145.01828125","-37.855624999999996","145.019453125"
"Total","1","-37.855504515582346","145.01954263420888","-37.855","145.019453125","-37.855624999999996","145.02062500000002"
"Total","1","-37.85541316195022","145.02950224931826","-37.855","145.028828125","-37.855624999999996","145.03"
"Total","4","-37.85482131577939","144.9627302173887","-37.854375","144.96203125","-37.855","144.963203125"
"Total","1","-37.854695271932684","144.96530450786418","-37.854375","144.964375","-37.855","144.965546875"
"Total","1","-37.854782099435226","144.96807862941012","-37.854375","144.967890625","-37.855","144.9690625"
"Total","1","-37.85495987636563","144.98051447486336","-37.854375","144.979609375","-37.855","144.98078125"
"Total","2","-37.85494765666503","144.9833656311205","-37.854375","144.983125","-37.855","144.984296875"
"Total","1","-37.85486322495859","144.9880736296576","-37.854375","144.9878125","-37.855","144.988984375"
"Total","10","-37.854760383087374","144.99285460367543","-37.854375","144.9925","-37.855","144.99367187500002"
"Total","1","-37.8547262432574","144.9981225118799","-37.854375","144.9971875","-37.855","144.998359375"
"Total","1","-37.854947245570365","145.0021349034078","-37.854375","145.001875","-37.855","145.00304687500002"
"Total","8","-37.85450342059344","145.01156125804545","-37.854375","145.01125","-37.855","145.012421875"
"Total","2","-37.854594406245006","145.0126588214267","-37.854375","145.012421875","-37.855","145.01359375"
"Total","4","-37.85480842395101","145.01427740406228","-37.854375","145.01359375","-37.855","145.01476562500002"
"Total","1","-37.85490712170895","145.0150238594746","-37.854375","145.014765625","-37.855","145.0159375"
"Total","1","-37.854939762072284","145.0207978723099","-37.854375","145.020625","-37.855","145.021796875"
"Total","1","-37.85485011345356","145.02181585914377","-37.854375","145.021796875","-37.855","145.02296875000002"
"Total","1","-37.85483107395417","145.02427412620156","-37.854375","145.024140625","-37.855","145.0253125"
"Total","1","-37.85497663196527","145.0295690039461","-37.854375","145.028828125","-37.855","145.03"
"Total","1","-37.854127631060585","144.88268164084806","-37.85375","144.88234375","-37.854375","144.883515625"
"Total","1","-37.85377257170903","144.96063060842042","-37.85375","144.9596875","-37.854375","144.960859375"
"Total","4","-37.85406873526165","144.961231178466","-37.85375","144.960859375","-37.854375","144.96203125000002"
"Total","2","-37.85387061377445","144.97018160647184","-37.85375","144.9690625","-37.854375","144.97023437500002"
"Total","2","-37.85407051105378","144.97953613771253","-37.85375","144.9784375","-37.854375","144.97960937500002"
"Total","3","-37.85404148689083","144.98192424525615","-37.85375","144.98078125","-37.854375","144.98195312500002"
"Total","1","-37.8541006381662","144.9822420888464","-37.85375","144.981953125","-37.854375","144.983125"
"Total","1","-37.85424874170845","144.98337857209435","-37.85375","144.983125","-37.854375","144.984296875"
"Total","3","-37.85425054963866","144.98842772180913","-37.85375","144.9878125","-37.854375","144.988984375"
"Total","2","-37.85409419098485","144.98923453076605","-37.85375","144.988984375","-37.854375","144.99015625"
"Total","3","-37.8540487379983","144.99299169424035","-37.85375","144.9925","-37.854375","144.99367187500002"
"Total","1","-37.85423837670459","144.995094989606","-37.85375","144.99484375","-37.854375","144.996015625"
"Total","1","-37.85389145974155","144.9961974377251","-37.85375","144.996015625","-37.854375","144.99718750000002"
"Total","2","-37.85420954006334","145.00227089677804","-37.85375","145.001875","-37.854375","145.00304687500002"
"Total","3","-37.85377053274407","145.00642991153774","-37.85375","145.005390625","-37.854375","145.0065625"
"Total","3","-37.853881241435516","145.00726694748482","-37.85375","145.0065625","-37.854375","145.007734375"
"Total","4","-37.854061582260364","145.0086301609679","-37.85375","145.007734375","-37.854375","145.00890625000002"
"Total","1","-37.85430226150107","145.0104498191544","-37.85375","145.010078125","-37.854375","145.01125000000002"
"Total","1","-37.85435206886231","145.0115850967142","-37.85375","145.01125","-37.854375","145.012421875"
"Total","1","-37.853842817775885","145.020967326093","-37.85375","145.020625","-37.854375","145.021796875"
"Total","1","-37.853495216640525","144.89050058765636","-37.853125","144.889375","-37.85375","144.890546875"
"Total","1","-37.85322017440267","144.95950792127798","-37.853125","144.958515625","-37.85375","144.9596875"
"Total","2","-37.85343885387529","144.95995384825363","-37.853125","144.9596875","-37.85375","144.960859375"
"Total","1","-37.8535397150701","144.9618467800613","-37.853125","144.960859375","-37.85375","144.96203125000002"
"Total","1","-37.85346002867217","144.97513129213658","-37.853125","144.974921875","-37.85375","144.97609375000002"
"Total","1","-37.85352388766625","144.97773119405215","-37.853125","144.977265625","-37.85375","144.9784375"
"Total","10","-37.85361812570879","144.97929582601915","-37.853125","144.9784375","-37.85375","144.97960937500002"
"Total","1","-37.853566725975526","144.980504957086","-37.853125","144.979609375","-37.85375","144.98078125"
"Total","16","-37.853420134589456","144.9817652924946","-37.853125","144.98078125","-37.85375","144.98195312500002"
"Total","3","-37.85362185265992","144.98356665443927","-37.853125","144.983125","-37.85375","144.984296875"
"Total","1","-37.8536056032798","144.9883048394081","-37.853125","144.9878125","-37.85375","144.988984375"
"Total","5","-37.853413396796505","144.99311403362532","-37.853125","144.9925","-37.85375","144.99367187500002"
"Total","1","-37.85328607972976","144.99965913683795","-37.853125","144.99953125","-37.85375","145.000703125"
"Total","22","-37.85324063557502","145.0024556057399","-37.853125","145.001875","-37.85375","145.00304687500002"
"Total","2","-37.853404002775626","145.00373235471426","-37.853125","145.003046875","-37.85375","145.00421875"
"Total","2","-37.853525421196075","145.0046245111175","-37.853125","145.00421875","-37.85375","145.00539062500002"
"Total","2","-37.85374972903739","145.00627287530048","-37.853125","145.005390625","-37.85375","145.0065625"
"Total","1","-37.85372012893424","145.0116778327164","-37.853125","145.01125","-37.85375","145.012421875"
"Total","1","-37.853448188222984","145.01441929125764","-37.853125","145.01359375","-37.85375","145.01476562500002"
"Total","1","-37.85345049625076","145.01910871674608","-37.853125","145.01828125","-37.85375","145.019453125"
"Total","2","-37.85367830397538","145.0297675632112","-37.853125","145.028828125","-37.85375","145.03"
"Total","1","-37.85250187983462","144.89291286975202","-37.8525","144.892890625","-37.853125","144.89406250000002"
"Total","1","-37.85288617407209","144.8958649118159","-37.8525","144.895234375","-37.853125","144.89640625"
"Total","2","-37.8525134961528","144.958057298053","-37.8525","144.95734375","-37.853125","144.95851562500002"
"Total","2","-37.853091201063165","144.95924306969312","-37.8525","144.958515625","-37.853125","144.9596875"
"Total","2","-37.85302027348291","144.96228064987662","-37.8525","144.96203125","-37.853125","144.963203125"
"Total","1","-37.85283765265694","144.9670889829588","-37.8525","144.96671875","-37.853125","144.96789062500002"
"Total","3","-37.852942466472044","144.97851615444497","-37.8525","144.9784375","-37.853125","144.97960937500002"
